"TOA5","24368","CR1000","24368","CR1000.Std.16","CPU:EL-RD1050727.CR1","18094","Table2"
"TIMESTAMP","RECORD","AirTC_Avg","RH_Avg","Soil_T_Avg","Rain_05mm_Tot","Rain_01mm_Tot","Solar_q1_Avg","Solar_Wm2_Avg","BattV","Press_bar_Avg","WS_ms_S_WVT","WindDir_D1_WVT"
"2019-03-08 14:00:00",22750,10.29,98.1,18.11,0.5,0.7,639.8,357.4,13.85,815,0.663,82.7
"2019-03-08 15:00:00",22751,9.35,98.4,18.17,0.5,0.3,409.3,220.1,13.71,815,2.282,174.7
"2019-03-08 16:00:00",22752,9.05,100,18.25,0,0,486.5,266.7,14.09,814,2.808,180.9
"2019-03-08 17:00:00",22753,8.41,99.9,18.33,0,0,242.4,133.1,13.7,814,3.104,182.6
"2019-03-08 18:00:00",22754,7.021,100,18.41,0,0,45.74,21.81,13.05,814,3.048,172.3
"2019-03-08 19:00:00",22755,6.508,100,18.49,0,0,0.446,0.449,12.94,813,2.598,172.8
"2019-03-08 20:00:00",22756,6.118,100,18.54,0,0,0.111,0,12.89,813,2.92,162.5
"2019-03-08 21:00:00",22757,6.309,100,18.59,0,0,0.223,0,12.84,814,3.009,168.1
"2019-03-08 22:00:00",22758,6.527,100,18.6,0,0,0.111,0,12.8,814,2.803,167.8
"2019-03-08 23:00:00",22759,6.539,100,18.62,0,0.1,0,0,12.76,814,3.127,161.2
"2019-03-09 00:00:00",22760,6.572,100,18.62,0,0,0.446,0,12.74,813,2.723,171.9
"2019-03-09 01:00:00",22761,6.765,100,18.61,0.5,0.6,0.223,0,12.72,813,2.31,167
"2019-03-09 02:00:00",22762,7.156,100,18.6,0.5,0.4,0.223,0,12.7,813,1.701,165.9
"2019-03-09 03:00:00",22763,7.502,100,18.58,0.5,0.7,0.334,0,12.68,813,1.678,136.7
"2019-03-09 04:00:00",22764,7.312,100,18.56,0.5,0.4,0.111,0,12.67,812,2.553,173.3
"2019-03-09 05:00:00",22765,7.168,100,18.54,0,0.5,0.334,0,12.65,811,2.486,185
"2019-03-09 06:00:00",22766,7.361,100,18.53,1,1,0.223,0,12.64,812,2.216,184.3
"2019-03-09 07:00:00",22767,7.662,100,18.51,1,1,21.29,6.195,12.7,812,3.136,177.1
"2019-03-09 08:00:00",22768,8.08,100,18.5,1.5,1.3,57.8,31.82,13.11,812,3.314,179.1
"2019-03-09 09:00:00",22769,8.65,100,18.49,0.5,1,127,68.33,13.48,812,3.449,184.2
"2019-03-09 10:00:00",22770,9.44,100,18.49,1,0.8,305.9,160.4,14.02,812,3.519,181.1
"2019-03-09 11:00:00",22771,10.7,100,18.48,1,1.3,460.4,240.5,13.71,812,2.171,181.2
"2019-03-09 12:00:00",22772,12.43,100,18.49,1.5,1.4,625.2,336.9,13.48,813,0.984,185.1
"2019-03-09 13:00:00",22773,14.22,97.8,18.53,0.5,0.4,754.1,422.1,13.4,812,0.87,68.9
"2019-03-09 14:00:00",22774,13.3,98.2,18.59,1,1.2,382.4,202.6,13.81,812,0.763,16.7
"2019-03-09 15:00:00",22775,13.42,99,18.68,0.5,0.6,510,277.7,13.74,811,0.813,359
"2019-03-09 16:00:00",22776,12.54,99,18.78,1,0.8,199.5,106.6,13.99,811,2.218,359.9
"2019-03-09 17:00:00",22777,12.05,100,18.89,0.5,0.6,165.7,88.6,13.82,811,1.738,2.265
"2019-03-09 18:00:00",22778,10.46,100,19.01,2.5,2.6,17.83,10.59,12.99,811,2.682,8.44
"2019-03-09 19:00:00",22779,9.87,100,19.11,3.5,3.5,0,0,12.91,811,1.37,4.705
"2019-03-09 20:00:00",22780,10.19,100,19.21,1.5,1.8,0,0,12.86,811,0.896,338.5
"2019-03-09 21:00:00",22781,10.07,100,19.27,2,2,0,0,12.81,811,2.407,346.2
"2019-03-09 22:00:00",22782,9.63,100,19.31,0,0.2,0,0,12.78,811,1.161,140.3
"2019-03-09 23:00:00",22783,9.72,100,19.33,0,0,0,0.971,12.75,811,1.482,84.4
"2019-03-10 00:00:00",22784,10.13,100,19.35,0.5,0,0,0,12.73,811,0.992,25.32
"2019-03-10 01:00:00",22785,10.04,100,19.35,0,0,0,0.061,12.71,811,1.483,330.9
"2019-03-10 02:00:00",22786,10.14,100,19.35,1,1.3,0.111,0,12.69,810,3.926,355.3
"2019-03-10 03:00:00",22787,8.21,100,19.34,2,2,0,0,12.68,810,4.746,283.3
"2019-03-10 04:00:00",22788,7.356,99.8,19.34,0,0.5,0,0.018,12.67,809,4.318,262.2
"2019-03-10 05:00:00",22789,7.847,99.8,19.33,0.5,0.3,0,0.127,12.65,809,3.351,197.9
"2019-03-10 06:00:00",22790,8.18,100,19.3,0.5,0.2,0,0,12.64,810,2.585,198.1
"2019-03-10 07:00:00",22791,7.983,100,19.27,0,0.1,40.12,21.84,12.94,810,3.066,188.7
"2019-03-10 08:00:00",22792,9.81,93.3,19.23,0,0,385.1,212.6,13.42,811,3.047,215.7
"2019-03-10 09:00:00",22793,12.81,81,19.2,0,0,802,456.4,13.7,812,2.857,197.9
"2019-03-10 10:00:00",22794,15.65,73.5,19.16,0,0,1197,678.5,13.58,813,2.326,195.5
"2019-03-10 11:00:00",22795,18.61,75.04,19.15,0,0,1433,811,13.63,814,1.741,53.35
"2019-03-10 12:00:00",22796,17.25,79.82,19.16,0,0,858,468.7,13.88,814,1.16,146.5
"2019-03-10 13:00:00",22797,16.75,80.9,19.2,0,0,1004,552.9,13.32,814,1.368,30.99
"2019-03-10 14:00:00",22798,16.41,81.5,19.28,0,0,716.5,378,13.58,813,1.197,69.99
"2019-03-10 15:00:00",22799,15.71,76.51,19.39,0,0,647.7,344.2,13.74,813,1.327,211.9
"2019-03-10 16:00:00",22800,12.2,83.7,19.53,0,0,242.7,117.9,13.32,813,1.71,207.6
"2019-03-10 17:00:00",22801,10.91,93.7,19.66,0,0,142,72.36,13.95,812,1.5,180.5
"2019-03-10 18:00:00",22802,10,97.7,19.77,0,0.1,19.92,11.39,12.91,812,1.03,184
"2019-03-10 19:00:00",22803,9.12,100,19.86,0,0.2,0,0.03,12.85,811,2.351,175.4
"2019-03-10 20:00:00",22804,8.99,100,19.92,0,0,0,0,12.81,811,1.839,185.1
"2019-03-10 21:00:00",22805,8.94,100,19.95,0,0,0.111,0,12.78,812,0.562,6.226
"2019-03-10 22:00:00",22806,8.32,100,19.98,0,0.1,0.111,0,12.75,812,0.825,10.95
"2019-03-10 23:00:00",22807,8.03,100,19.98,0,0,0.334,0.042,12.73,812,0.902,175.2
"2019-03-11 00:00:00",22808,7.981,100,19.96,0,0,0.334,0,12.71,811,0.984,168.4
"2019-03-11 01:00:00",22809,7.6,100,19.94,0,0.1,0.111,0.03,12.69,811,1.864,179.5
"2019-03-11 02:00:00",22810,7.549,100,19.92,0,0.1,0.334,0,12.68,811,0.431,186
"2019-03-11 03:00:00",22811,7.253,100,19.89,0,0.1,0.111,0,12.67,810,1.359,177.9
"2019-03-11 04:00:00",22812,7.112,100,19.85,0.5,0.2,0,0.34,12.65,810,2.034,183.5
"2019-03-11 05:00:00",22813,6.847,100,19.82,0,0.2,0.334,0.024,12.64,810,1.464,163.8
"2019-03-11 06:00:00",22814,6.723,100,19.77,0.5,0.4,0.446,0,12.64,810,1.785,187.6
"2019-03-11 07:00:00",22815,6.341,100,19.73,0,0,36.23,12.36,12.78,810,2.274,172.2
"2019-03-11 08:00:00",22816,5.958,100,19.68,0,0.2,69.09,42.37,13.78,811,1.624,174.2
"2019-03-11 09:00:00",22817,6.337,100,19.63,0,0.2,218.5,119.7,14.21,811,2.67,175.1
"2019-03-11 10:00:00",22818,6.822,100,19.57,0,0,333.8,184,13.79,811,2.698,179
"2019-03-11 11:00:00",22819,7.65,100,19.53,0,0,505.3,285.1,14.13,812,2.444,178.9
"2019-03-11 12:00:00",22820,8.28,99.9,19.5,0,0,715.5,402.6,13.63,812,1.714,179.8
"2019-03-11 13:00:00",22821,12.6,90.2,19.47,0,0,1217,675.7,13.82,812,1.277,210.7
"2019-03-11 14:00:00",22822,13.23,86.3,19.47,0,0,907,495.4,13.51,812,1.045,21.61
"2019-03-11 15:00:00",22823,13.97,83.1,19.5,0,0,717.2,390.5,13.4,812,1.663,346.9
"2019-03-11 16:00:00",22824,13.02,84.5,19.57,0,0,640.2,337,13.87,812,0.992,317.9
"2019-03-11 17:00:00",22825,9.04,93.9,19.65,0,0,219.3,116.9,13.51,812,1.978,170.9
"2019-03-11 18:00:00",22826,7.401,99.7,19.73,0,0,44.84,20.35,13.01,812,1.323,173.4
"2019-03-11 19:00:00",22827,7.132,100,19.81,0,0.1,1.56,0.285,12.92,811,0.13,279.2
"2019-03-11 20:00:00",22828,6.715,100,19.85,0,0,0.334,0,12.87,811,0.19,168.6
"2019-03-11 21:00:00",22829,6.293,100,19.88,0,0,0.111,0,12.82,812,0.278,162.1
"2019-03-11 22:00:00",22830,6.276,100,19.88,0,0,0.446,0,12.79,812,0.011,166.6
"2019-03-11 23:00:00",22831,5.863,100,19.86,0,0,0.446,0,12.76,812,0.116,153.6
"2019-03-12 00:00:00",22832,5.889,100,19.84,0,0,0.111,0,12.74,812,1.488,4.669
"2019-03-12 01:00:00",22833,5.822,100,19.81,0,0,0.334,0.024,12.72,812,1.043,355
"2019-03-12 02:00:00",22834,4.581,100,19.77,0,0,0,0.03,12.71,812,1.175,3.709
"2019-03-12 03:00:00",22835,4.106,100,19.73,0,0,0.669,0.182,12.69,811,2.151,8.53
"2019-03-12 04:00:00",22836,2.888,100,19.68,0,0,0.223,2.652,12.67,811,1.191,14.57
"2019-03-12 05:00:00",22837,2.881,100,19.62,0,0,0.446,2.792,12.66,811,1.496,357.4
"2019-03-12 06:00:00",22838,2.214,99.2,19.56,0,0,0.669,0.188,12.65,811,0.602,84.9
"2019-03-12 07:00:00",22839,2.361,98.4,19.49,0,0,69.05,33.17,13.22,812,2.119,158.3
"2019-03-12 08:00:00",22840,3.944,84.1,19.42,0,0,453.3,255.4,13.75,812,2.754,161
"2019-03-12 09:00:00",22841,7.164,72.83,19.34,0,0,903,533.8,13.51,814,3.129,166.4
"2019-03-12 10:00:00",22842,10.92,69.87,19.25,0,0,1303,768.5,13.67,816,2.819,163.8
"2019-03-12 11:00:00",22843,14.11,68.06,19.18,0,0,1583,927,13.34,817,1.648,133.7
"2019-03-12 12:00:00",22844,17.5,59.46,19.12,0,0,1570,916,13.37,817,0.921,29.75
"2019-03-12 13:00:00",22845,14.26,71.8,19.1,0,0,876,499.7,13.35,817,0.785,16.42
"2019-03-12 14:00:00",22846,15.2,73.1,19.13,0,0,827,466.9,13.47,816,1.105,14.57
"2019-03-12 15:00:00",22847,15.34,72.72,19.23,0,0,1020,555.8,13.38,816,0.894,2.917
"2019-03-12 16:00:00",22848,14.23,75.55,19.37,0,0,853,436.8,13.98,816,1.121,250.7
"2019-03-12 17:00:00",22849,11.72,83.5,19.54,0,0,493.9,242,13.65,816,0.959,204.1
"2019-03-12 18:00:00",22850,8.4,95.8,19.7,0,0,62.8,31.49,12.99,816,1.001,162.9
"2019-03-12 19:00:00",22851,6.716,100,19.85,0,0,3.454,0.631,12.9,815,1.507,171.9
"2019-03-12 20:00:00",22852,6.385,100,19.97,0,0,0.223,0,12.84,815,0.833,172.8
"2019-03-12 21:00:00",22853,6.01,100,20.05,0,0.1,0.111,0,12.8,815,1.96,178.7
"2019-03-12 22:00:00",22854,5.742,100,20.11,0,0,0.446,0,12.77,815,2.855,173.9
"2019-03-12 23:00:00",22855,5.352,100,20.13,0,0.1,0.111,0,12.74,815,2.649,165.7
"2019-03-13 00:00:00",22856,4.86,100,20.12,0,0,0.446,0,12.72,815,1.349,155.8
"2019-03-13 01:00:00",22857,3.662,100,20.1,0,0,0.334,0,12.7,815,1.754,10.62
"2019-03-13 02:00:00",22858,3.193,100,20.06,0,0,0,0.049,12.68,814,2.694,358.3
"2019-03-13 03:00:00",22859,2.833,100,20.01,0,0,0.223,0,12.68,814,1.182,0.703
"2019-03-13 04:00:00",22860,3.5,100,19.94,0,0,0.446,0,12.67,814,0.628,134.9
"2019-03-13 05:00:00",22861,3.23,96.4,19.86,0,0,0.334,0,12.65,814,1.095,67.52
"2019-03-13 06:00:00",22862,3.998,98.9,19.77,0,0,1.226,0,12.64,814,2.596,158.5
"2019-03-13 07:00:00",22863,4.512,100,19.68,0,0,37.24,17.04,12.86,815,2.446,163.3
"2019-03-13 08:00:00",22864,5.259,100,19.59,0,0,168.3,92.6,13.47,816,2.102,175
"2019-03-13 09:00:00",22865,5.762,100,19.5,0,0,134.7,68.57,13.44,816,3.082,179.1
"2019-03-13 10:00:00",22866,6.293,100,19.41,0,0,284.9,148.3,13.45,817,4.013,179.7
"2019-03-13 11:00:00",22867,7.301,99.8,19.34,0,0,389.6,206.4,13.54,817,4.08,181
"2019-03-13 12:00:00",22868,7.792,99,19.29,0,0,406.8,215.3,14.25,817,4.408,180.8
"2019-03-13 13:00:00",22869,7.61,99.8,19.25,0,0.1,319.1,163.1,14.07,817,3.488,182.3
"2019-03-13 14:00:00",22870,7.132,100,19.23,2,1.7,140.1,73.82,14.05,816,2.703,177
"2019-03-13 15:00:00",22871,6.335,100,19.22,1,1.4,97.2,54.5,13.97,816,2.8,159.4
"2019-03-13 16:00:00",22872,6.263,100,19.2,0,0.3,40.12,21.99,13.59,816,2.004,173.3
"2019-03-13 17:00:00",22873,6.199,100,19.19,2,2,40.13,10.98,13.03,816,1.56,167.6
"2019-03-13 18:00:00",22874,6.105,100,19.17,1.5,1.5,36.23,7.118,12.98,816,2.523,182.7
"2019-03-13 19:00:00",22875,6.093,100,19.14,0,0,1.895,0.376,12.91,816,3.225,184.7
"2019-03-13 20:00:00",22876,6.178,100,19.11,0,0,0.446,0,12.86,817,3.458,184
"2019-03-13 21:00:00",22877,6.099,100,19.08,0,0.1,0,0,12.82,817,3.632,186
"2019-03-13 22:00:00",22878,6.153,100,19.05,0.5,0.2,0.111,0,12.78,817,3.647,176.3
"2019-03-13 23:00:00",22879,6.114,100,19.01,0,0.2,0.223,0,12.75,818,3.919,181.7
"2019-03-14 00:00:00",22880,5.929,100,18.97,0,0.1,0.334,0,12.73,817,4.431,181.3
"2019-03-14 01:00:00",22881,5.827,100,18.94,0,0,0.446,0,12.71,817,4.806,183.1
"2019-03-14 02:00:00",22882,5.832,100,18.9,0,0,0.111,0,12.69,816,4.935,179.1
"2019-03-14 03:00:00",22883,5.9,100,18.86,0,0,0.223,0,12.67,816,3.84,182
"2019-03-14 04:00:00",22884,5.83,100,18.82,0,0,0.669,0,12.66,816,3.392,177.5
"2019-03-14 05:00:00",22885,5.686,100,18.79,0,0,0.111,0,12.65,816,2.875,176.5
"2019-03-14 06:00:00",22886,5.702,100,18.75,0,0,0.334,0,12.64,816,3.009,178.3
"2019-03-14 07:00:00",22887,5.466,100,18.71,0,0,59.09,26.19,13.07,816,2.904,168.7
"2019-03-14 08:00:00",22888,5.936,100,18.68,0,0,269.9,160.9,13.47,817,3.279,171.9
"2019-03-14 09:00:00",22889,7.283,100,18.64,0,0,356.6,200.7,13.46,817,2.636,177.8
"2019-03-14 10:00:00",22890,8.78,100,18.61,0,0,570,323.4,13.66,818,2.177,162.8
"2019-03-14 11:00:00",22891,13.47,93.2,18.59,0,0,1258,723,13.42,818,1.636,29.56
"2019-03-14 12:00:00",22892,16.51,79.85,18.6,0,0,921,530.1,13.38,820,3.163,347.1
"2019-03-14 13:00:00",22893,16.16,78.97,18.64,0,0,817,459.6,13.41,819,1.536,10.17
"2019-03-14 14:00:00",22894,12.05,92.2,18.72,0,0,269.7,136.8,13.91,819,2.628,9.6
"2019-03-14 15:00:00",22895,13.71,85.8,18.83,0,0,707.6,383.3,13.51,818,0.846,323.9
"2019-03-14 16:00:00",22896,13.22,86.4,18.96,0,0,420.8,230,13.62,818,0.667,161.8
"2019-03-14 17:00:00",22897,11.12,95.7,19.08,0,0,85.1,46.02,14.16,818,0.812,13.84
"2019-03-14 18:00:00",22898,10.02,99,19.2,0,0,40.11,19.96,13.04,817,0.842,343.6
"2019-03-14 19:00:00",22899,9.35,100,19.31,0,0,3.009,0.194,12.92,817,1.27,1.708
"2019-03-14 20:00:00",22900,9.09,100,19.39,0,0.2,0.111,0,12.86,817,0.815,336.2
"2019-03-14 21:00:00",22901,8.63,100,19.45,0,0.1,0.223,0,12.82,817,1.175,166.2
"2019-03-14 22:00:00",22902,8.25,100,19.49,0.5,0.1,0.334,0,12.78,817,1.335,175.8
"2019-03-14 23:00:00",22903,8.06,100,19.52,0,0.1,0.111,0,12.75,817,1.499,164.1
"2019-03-15 00:00:00",22904,7.486,100,19.53,0,0,0.334,0,12.72,817,0.932,177
"2019-03-15 01:00:00",22905,6.833,100,19.54,0,0,0,0,12.7,816,1.116,93.8
"2019-03-15 02:00:00",22906,7.193,100,19.52,0,0,0.223,0,12.69,816,1.525,1.844
"2019-03-15 03:00:00",22907,7.769,100,19.5,0,0,0.557,0,12.67,816,1.9,6.879
"2019-03-15 04:00:00",22908,7.243,100,19.48,0,0.2,0.111,0,12.65,816,2.463,8.54
"2019-03-15 05:00:00",22909,6.655,100,19.45,0.5,0.4,0.446,0,12.64,816,4.128,353.8
"2019-03-15 06:00:00",22910,6.866,100,19.42,0,0.1,0.446,0,12.63,816,2.261,309.4
"2019-03-15 07:00:00",22911,7.33,100,19.39,0,0,44.19,21.38,12.91,816,1.721,221.9
"2019-03-15 08:00:00",22912,8.1,100,19.35,0,0,205,115.9,13.92,817,2.42,176.4
"2019-03-15 09:00:00",22913,9.63,100,19.31,0,0,275,146.9,13.42,818,1.305,1.2
"2019-03-15 10:00:00",22914,10.66,98.7,19.27,0,0,417.7,216.2,13.59,818,1.015,327.9
"2019-03-15 11:00:00",22915,12.62,90.4,19.25,0,0,780.2,413.4,13.54,819,1.173,327.9
"2019-03-15 12:00:00",22916,12.43,90.9,19.25,0,0,633.8,336.7,13.67,819,1.649,176.3
"2019-03-15 13:00:00",22917,11.37,91.3,19.28,0,0,417.6,202.2,13.47,818,1.496,21.65
"2019-03-15 14:00:00",22918,9.88,93.8,19.32,0,0,498.8,252.5,13.76,817,2.918,10
"2019-03-15 15:00:00",22919,8.53,96.3,19.37,0,0,149,71.76,13.62,817,2.247,359.9
"2019-03-15 16:00:00",22920,7.632,99.9,19.43,0,0,143.3,70.33,14.2,816,0.807,20.3
"2019-03-15 17:00:00",22921,8.29,99.8,19.47,0,0.1,73.39,42.72,13.81,816,0.861,141.4
"2019-03-15 18:00:00",22922,5.939,99.9,19.5,0,0.1,35.24,10.79,12.95,816,2.741,10.85
"2019-03-15 19:00:00",22923,2.738,99.5,19.51,0,0,0.669,2.998,12.89,816,4.771,9.68
"2019-03-15 20:00:00",22924,0.228,91.4,19.52,0,0,0,0,12.82,816,5.679,1.489
"2019-03-15 21:00:00",22925,1.242,77.77,19.5,0,0,0,0,12.78,816,5.274,357
"2019-03-15 22:00:00",22926,1.39,70.02,19.46,0,0,0,0,12.75,817,4.62,0.325
"2019-03-15 23:00:00",22927,1.208,62.52,19.39,0,0,0.223,0,12.72,816,4.759,13.03
"2019-03-16 00:00:00",22928,1.336,61.29,19.3,0,0,0.111,0,12.7,816,3.3,12.91
"2019-03-16 01:00:00",22929,1.717,59.01,19.21,0,0,0.111,0,12.68,816,1.015,358.2
"2019-03-16 02:00:00",22930,1.923,50.46,19.11,0,0,0.78,0,12.66,815,1.23,157.6
"2019-03-16 03:00:00",22931,1.298,61.61,19.01,0,0,0.78,0,12.64,815,2.207,162.1
"2019-03-16 04:00:00",22932,1.127,71.84,18.91,0,0,0.446,0,12.63,815,1.834,163.5
"2019-03-16 05:00:00",22933,0.954,85.8,18.82,0,0,0.892,0,12.61,815,2.457,176.4
"2019-03-16 06:00:00",22934,1.424,93.1,18.72,0,0,0.334,0,12.6,815,2.984,181.3
"2019-03-16 07:00:00",22935,1.658,96.6,18.63,0,0,34.56,6.883,12.66,815,3.65,180
"2019-03-16 08:00:00",22936,2.374,97.1,18.54,0,0,139,74.14,13.41,816,3.335,175.7
"2019-03-16 09:00:00",22937,4.316,92.4,18.46,0,0,494.9,280.5,13.99,816,4.323,182.5
"2019-03-16 10:00:00",22938,6.175,85.4,18.38,0,0,726.2,418.7,13.82,817,4.415,178.2
"2019-03-16 11:00:00",22939,6.603,81.9,18.32,0,0,628.8,359.6,14.06,818,3.82,177.7
"2019-03-16 12:00:00",22940,5.6,88.7,18.28,0,0,450,246,13.87,818,3.625,174
"2019-03-16 13:00:00",22941,6.885,86.8,18.27,0,0,595.6,334,13.67,817,4.127,175.7
"2019-03-16 14:00:00",22942,5.373,93.6,18.27,0,0,242.8,128.8,13.58,816,3.874,174.7
"2019-03-16 15:00:00",22943,4.273,99.3,18.29,0,0,125.7,57.13,13.71,815,3.526,173.5
"2019-03-16 16:00:00",22944,4.115,100,18.3,0,0,78.83,47.54,13.47,815,4,176.6
"2019-03-16 17:00:00",22945,3.821,100,18.31,0,0,47.37,28.42,13.29,815,4.561,171.2
"2019-03-16 18:00:00",22946,3.753,100,18.32,0,0,39.8,7.999,12.98,815,3.556,169.4
"2019-03-16 19:00:00",22947,3.761,100,18.32,0,0,1.784,0.115,12.91,815,3.126,173.6
"2019-03-16 20:00:00",22948,3.547,100,18.31,0,0,0.557,0,12.86,815,3.715,170.5
"2019-03-16 21:00:00",22949,3.948,100,18.29,0,0,0.78,0,12.81,816,3.255,174.8
"2019-03-16 22:00:00",22950,4.485,100,18.27,0,0.1,0.557,0,12.77,816,3.505,169
"2019-03-16 23:00:00",22951,4.28,100,18.24,0,0,0.111,0.024,12.74,816,3.034,163.4
"2019-03-17 00:00:00",22952,4.857,100,18.2,0,0,0.334,0.024,12.72,816,3.368,154.9
"2019-03-17 01:00:00",22953,5.385,100,18.17,0,0,0.446,0,12.7,816,2.873,140.2
"2019-03-17 02:00:00",22954,5.911,100,18.14,0,0,0.557,0,12.68,816,1.795,127.9
"2019-03-17 03:00:00",22955,5.98,100,18.11,0,0,0.334,0,12.65,815,2.227,139
"2019-03-17 04:00:00",22956,6.264,100,18.08,0,0,0.111,0,12.64,815,0.833,140.6
"2019-03-17 05:00:00",22957,7.04,100,18.06,0,0,0,0,12.62,816,1.095,350.5
"2019-03-17 06:00:00",22958,6.878,100,18.04,0,0,0.334,0,12.62,816,1.168,148.6
"2019-03-17 07:00:00",22959,6.753,100,18.03,0,0,36.89,9.9,12.69,817,2.042,158.1
"2019-03-17 08:00:00",22960,7.594,100,18.02,0,0,70.33,43.15,13.3,817,1.361,147.1
"2019-03-17 09:00:00",22961,9.33,100,18.03,0,0,399.6,229.4,13.44,818,1.023,162.9
"2019-03-17 10:00:00",22962,10.21,97.8,18.04,0,0,363.1,196.5,13.86,819,1.273,162.3
"2019-03-17 11:00:00",22963,10.76,93.2,18.05,0,0,377,201,14.21,819,1.067,174.8
"2019-03-17 12:00:00",22964,12.21,88.8,18.08,0,0,690.5,391.1,13.72,819,2.304,169.9
"2019-03-17 13:00:00",22965,11.92,89.3,18.13,0,0,462.6,241.7,13.62,819,2.211,171.7
