"TOA5","21434","CR1000","21434","CR1000.Std.15","CPU:EL-RD1030613.CR1","49067","Table1"
"TIMESTAMP","RECORD","AirTC_Avg","RH_Avg","Soil_T_Avg","Rain_05mm_Tot","Rain_01mm_Tot","Solar_q1_Avg","Solar_Wm2_Avg","BattV","Press_bar_Avg","WS_ms_S_WVT","WindDir_D1_WVT"
"TS","RN","Deg C","%","Deg C","Counts/Hz","mm","mV","mV","Volts","mV","meters/second","Deg"
"","","Avg","Avg","Avg","Tot","Tot","Avg","Avg","Smp","Avg","WVc","WVc"
"2019-03-07 04:55:00",497561,6.167,100,11.3,0.5,0,0,0,12.78,831,0.547,149.8
"2019-03-07 05:00:00",497562,6.218,100,11.28,0,0,0,0,12.78,831,0.223,145.5
"2019-03-07 05:05:00",497563,6.098,100,11.26,0,0,0,0,12.78,831,0.474,166.4
"2019-03-07 05:10:00",497564,6.058,100,11.24,0,0,0,0,12.78,831,0.18,181.6
"2019-03-07 05:15:00",497565,6.328,100,11.22,0,0,0,0,12.78,831,0.639,269.7
"2019-03-07 05:20:00",497566,6.438,100,11.21,0,0,0,0,12.78,831,0.566,207.9
"2019-03-07 05:25:00",497567,6.308,100,11.19,0,0,0,0,12.78,831,0.287,130.3
"2019-03-07 05:30:00",497568,6.354,100,11.18,0,0,0,0,12.78,831,0.298,158.9
"2019-03-07 05:35:00",497569,6.253,100,11.16,0,0,0,0,12.78,831,1.247,127.1
"2019-03-07 05:40:00",497570,6.059,100,11.15,0,0,0,0,12.78,831,0.355,133.4
"2019-03-07 05:45:00",497571,5.874,100,11.14,0,0,0,0,12.77,831,0.436,99.8
"2019-03-07 05:50:00",497572,5.884,100,11.13,0,0,0,0,12.78,831,0.771,127.6
"2019-03-07 05:55:00",497573,5.899,100,11.12,0,0,0,0,12.77,831,0.471,150.9
"2019-03-07 06:00:00",497574,5.899,100,11.11,0,0,0,0,12.78,831,0.63,106.2
"2019-03-07 06:05:00",497575,5.797,100,11.1,0,0,0,0,12.78,831,0.755,110.2
"2019-03-07 06:10:00",497576,5.935,100,11.09,0,0,0,0,12.78,831,0,0
"2019-03-07 06:15:00",497577,6.06,100,11.08,0,0,0,0,12.78,831,0.675,134.7
"2019-03-07 06:20:00",497578,5.961,100,11.08,0,0,0,0,12.77,832,0.421,125.8
"2019-03-07 06:25:00",497579,5.911,100,11.07,0,0,0.239,0,12.77,832,0.596,121.6
"2019-03-07 06:30:00",497580,5.943,100,11.05,0,0,2.704,0,12.77,832,0.453,131.3
"2019-03-07 06:35:00",497581,5.861,100,11.05,0,0,3.738,0,12.77,832,0.698,135.7
"2019-03-07 06:40:00",497582,5.901,100,11.04,0,0,8.03,0,12.77,832,0.141,142.3
"2019-03-07 06:45:00",497583,6.014,100,11.03,0,0,10.58,0,12.76,832,0.245,134.6
"2019-03-07 06:50:00",497584,5.994,100,11.03,0,0,9.55,0,12.76,832,0.137,132.3
"2019-03-07 06:55:00",497585,6.02,100,11.02,0,0,12.09,0,12.76,832,0.13,144.3
"2019-03-07 07:00:00",497586,6.128,100,11,0,0,10.02,0,12.76,832,0.171,144.2
"2019-03-07 07:05:00",497587,5.929,100,10.99,0.5,0,13.05,0,12.76,832,1.077,128.4
"2019-03-07 07:10:00",497588,5.937,100,10.98,0.5,0,12.73,0,12.76,833,0.785,138.9
"2019-03-07 07:15:00",497589,6.029,100,10.98,0,0,14.8,0,12.76,833,0.075,148.5
"2019-03-07 07:20:00",497590,6.133,100,10.97,0.5,0,24.02,0,12.76,833,0.229,146.9
"2019-03-07 07:25:00",497591,6.163,100,10.97,0.5,0,29.51,0,12.76,833,0.007,128
"2019-03-07 07:30:00",497592,6.202,100,10.96,0.5,0,23.86,0,12.76,833,0.025,148.8
"2019-03-07 07:35:00",497593,6.248,100,10.95,0.5,0,34.28,0,12.76,833,0,0
"2019-03-07 07:40:00",497594,6.314,100,10.93,0,0,36.19,0,12.76,833,0,0
"2019-03-07 07:45:00",497595,6.174,100,10.92,0.5,0,33.57,0,12.76,833,0.216,153.2
"2019-03-07 07:50:00",497596,6.171,100,10.91,0.5,0,40.81,0,12.76,833,0,0
"2019-03-07 07:55:00",497597,6.219,100,10.9,0,0,36.03,0,12.76,834,0.268,142.4
"2019-03-07 08:00:00",497598,6.023,100,10.88,0,0,40.01,0,12.76,834,0.119,152
"2019-03-07 08:05:00",497599,5.85,100,10.87,0.5,0,44.22,0.06,12.76,833,0.767,138
"2019-03-07 08:10:00",497600,5.667,100,10.86,0,0,42.63,0,12.76,833,0.65,137.6
"2019-03-07 08:15:00",497601,5.623,100,10.84,0.5,0,42.24,0,12.76,833,0.426,132.5
"2019-03-07 08:20:00",497602,5.876,100,10.84,0,0,39.37,0,12.76,834,0.101,142.8
"2019-03-07 08:25:00",497603,5.852,100,10.82,0,0,28.87,0,12.76,833,0.298,133
"2019-03-07 08:30:00",497604,5.887,100,10.8,0.5,0,58.38,0,12.76,834,0.171,124.2
"2019-03-07 08:35:00",497605,5.656,100,10.79,0.5,0,62.2,0.75,12.76,833,1.211,127.8
"2019-03-07 08:40:00",497606,5.471,100,10.79,0,0,35.64,0,12.76,834,0.267,137.1
"2019-03-07 08:45:00",497607,5.738,100,10.78,1,0,76.44,0,12.78,834,0,0
"2019-03-07 08:50:00",497608,6.035,100,10.76,0,0,81.6,0,12.78,834,0.033,154.7
"2019-03-07 08:55:00",497609,6.169,100,10.74,0,0,50.99,0,12.77,834,0,0
"2019-03-07 09:00:00",497610,6.076,100,10.73,0.5,0,47.49,0,12.76,834,0,0
"2019-03-07 09:05:00",497611,6.053,100,10.71,0.5,0,65.86,0.095,12.76,834,0.301,138.1
"2019-03-07 09:10:00",497612,5.803,100,10.69,0,0,36.03,0.31,12.76,834,0.301,138.2
"2019-03-07 09:15:00",497613,5.795,100,10.69,1,0,30.23,0,12.76,835,0,0
"2019-03-07 09:20:00",497614,5.589,100,10.69,2,0,49.63,0.103,12.76,835,0.446,92.6
"2019-03-07 09:25:00",497615,5.297,100,10.67,2,0,154.1,2.314,12.84,834,0.592,88.4
"2019-03-07 09:30:00",497616,5.934,100,10.65,0,0,153.3,0.31,12.84,834,0.302,149.1
"2019-03-07 09:35:00",497617,6.074,100,10.63,0,0,66.82,0.009,12.81,835,0.046,24.01
"2019-03-07 09:40:00",497618,5.907,100,10.6,1,0,73.9,0,12.8,835,0.006,351.1
"2019-03-07 09:45:00",497619,5.684,100,10.59,0.5,0,87.7,2.85,12.8,835,0.313,128.6
"2019-03-07 09:50:00",497620,5.612,100,10.55,0.5,0,105.4,1.787,12.82,835,0.155,121.5
"2019-03-07 09:55:00",497621,5.44,100,10.54,0,0,192.2,7.101,12.91,835,0.841,121
"2019-03-07 10:00:00",497622,5.807,100,10.52,0,0,219.5,6.323,12.95,835,0.702,133.2
"2019-03-07 10:05:00",497623,5.731,100,10.5,0,0,174,7.524,12.96,834,0.382,145.3
"2019-03-07 10:10:00",497624,6.096,100,10.48,0,0,113,2.383,12.94,834,0.091,154.6
"2019-03-07 10:15:00",497625,5.869,100,10.46,0,0,86.4,4.871,12.91,835,0.709,154
"2019-03-07 10:20:00",497626,5.714,100,10.45,0.5,0,106.2,3.152,12.91,835,0.32,138.8
"2019-03-07 10:25:00",497627,5.348,100,10.44,0.5,0,123.8,3.091,12.92,835,0.219,121.9
"2019-03-07 10:30:00",497628,5.343,100,10.44,0,0,191.1,3.791,12.98,834,0.257,114.7
"2019-03-07 10:35:00",497629,5.732,100,10.43,0.5,0,323.4,11.09,13.08,834,0.998,137.1
"2019-03-07 10:40:00",497630,6.312,100,10.41,0.5,0,245.3,9.42,13.11,834,0.446,137.2
"2019-03-07 10:45:00",497631,5.944,100,10.4,0,0,149.1,10.51,13.08,834,0.357,141.8
"2019-03-07 10:50:00",497632,5.617,100,10.4,0,0,155.4,9.95,13.09,834,0.719,129.2
"2019-03-07 10:55:00",497633,5.704,100,10.41,0.5,0,241.5,10.64,13.16,834,0.677,137.1
"2019-03-07 11:00:00",497634,5.554,100,10.4,0.5,0,367.7,20.33,13.31,834,1.174,130
"2019-03-07 11:05:00",497635,6.083,100,10.39,0,0,554.2,24.18,13.81,834,0.438,141.9
"2019-03-07 11:10:00",497636,7.188,100,10.35,0,0,431.5,30.59,13.69,834,0.806,147.8
"2019-03-07 11:15:00",497637,6.746,100,10.34,0,0,259.2,25.95,13.45,834,0.747,145.9
"2019-03-07 11:20:00",497638,6.119,100,10.36,0,0,323.4,25.89,13.67,834,1.045,140.2
"2019-03-07 11:25:00",497639,6.17,100,10.37,0,0,432.3,29.12,13.85,834,0.984,153.7
"2019-03-07 11:30:00",497640,6.561,100,10.39,0,0,335.2,22.87,13.65,834,0.619,159.1
"2019-03-07 11:35:00",497641,5.877,100,10.41,0,0,328.7,24.97,13.59,834,0.79,128.3
"2019-03-07 11:40:00",497642,6.075,100,10.44,0,0,266.8,15.99,13.47,834,0.444,145.5
"2019-03-07 11:45:00",497643,6.716,100,10.45,0,0,299.1,16.77,13.63,834,0.508,150.7
"2019-03-07 11:50:00",497644,6.367,100,10.46,0,0,298.3,25.1,13.5,834,1.225,134.6
"2019-03-07 11:55:00",497645,6.208,100,10.48,0,0,207.3,12.73,13.42,834,0.283,153.4
"2019-03-07 12:00:00",497646,6.605,100,10.49,0.5,0,247.4,11.14,13.5,834,0.273,150
"2019-03-07 12:05:00",497647,6.429,100,10.5,0,0,280.4,18.76,13.52,834,0.589,151.4
"2019-03-07 12:10:00",497648,6.459,100,10.52,0.5,0,254.5,16.01,13.48,834,0.51,153.7
"2019-03-07 12:15:00",497649,6.643,100,10.53,0,0,203.4,9.55,13.41,834,0.048,155.9
"2019-03-07 12:20:00",497650,6.593,100,10.53,0,0,241.7,10.65,13.57,834,0.19,159.7
"2019-03-07 12:25:00",497651,6.536,100,10.55,0,0,310.5,19.89,14.06,834,0.741,146.4
"2019-03-07 12:30:00",497652,6.215,100,10.56,0,0,310.6,21.64,13.79,834,0.512,149.8
"2019-03-07 12:35:00",497653,6.585,100,10.56,0,0,245.3,15.49,13.59,834,0.426,154.5
"2019-03-07 12:40:00",497654,6.338,100,10.57,0,0,260.5,18,13.57,834,0.6,157.7
"2019-03-07 12:45:00",497655,6.032,100,10.58,0,0,190.1,18.68,13.42,834,0.901,144.2
"2019-03-07 12:50:00",497656,5.941,100,10.6,0,0,153.9,10.24,13.37,834,0.572,157.4
"2019-03-07 12:55:00",497657,6.081,100,10.61,0,0,118.7,1.587,13.3,834,0,0
"2019-03-07 13:00:00",497658,5.994,100,10.62,0,0,113.4,0.991,13.28,834,0,0
"2019-03-07 13:05:00",497659,5.757,100,10.62,0,0,113.7,6.399,13.26,833,0.631,146.5
"2019-03-07 13:10:00",497660,5.323,100,10.63,0,0,115.5,8.9,13.25,833,0.57,145.3
"2019-03-07 13:15:00",497661,5.42,100,10.64,0,0,114,2.918,13.24,833,0.422,148.3
"2019-03-07 13:20:00",497662,5.625,100,10.65,0,0,109,0.595,13.23,833,0.046,141.4
"2019-03-07 13:25:00",497663,5.711,100,10.65,0,0,104.8,0.941,13.19,833,0.3,141.6
"2019-03-07 13:30:00",497664,5.379,100,10.65,0,0,91.4,2.599,13.18,832,0.25,140.9
"2019-03-07 13:35:00",497665,5.557,100,10.66,0,0,85.4,0.449,13.15,832,0.271,133.4
"2019-03-07 13:40:00",497666,4.999,100,10.66,0,0,83,5.898,13.13,832,0.761,148
"2019-03-07 13:45:00",497667,5.137,100,10.66,0,0,84.5,0,13.13,832,0.172,160
"2019-03-07 13:50:00",497668,5.185,100,10.66,0,0,91.3,1.753,13.11,832,0.924,139.5
"2019-03-07 13:55:00",497669,5.095,100,10.66,0,0,82.6,0.639,13.1,832,0.075,139.7
"2019-03-07 14:00:00",497670,5.338,100,10.65,0,0,78.74,0.009,13.09,832,0.133,144.3
"2019-03-07 14:05:00",497671,5.337,100,10.65,0,0,88,0.172,13.08,832,0.048,154
"2019-03-07 14:10:00",497672,5.407,100,10.64,0,0,102.2,0.854,13.11,832,0.21,128.8
"2019-03-07 14:15:00",497673,5.003,100,10.64,0,0,124.6,4.741,13.12,832,0.48,144
"2019-03-07 14:20:00",497674,4.724,100,10.64,0.5,0,126.9,7.696,13.13,832,1.071,121.1
"2019-03-07 14:25:00",497675,4.844,100,10.64,0,0,102.9,1.986,13.12,832,0.357,150
"2019-03-07 14:30:00",497676,4.788,100,10.63,0,0,104.8,5.701,13.11,831,1.527,137.2
"2019-03-07 14:35:00",497677,4.615,100,10.63,0.5,0,102.4,2.634,13.12,831,0.879,143.8
"2019-03-07 14:40:00",497678,4.765,100,10.63,0,0,124.4,2.038,13.15,831,0.89,143
"2019-03-07 14:45:00",497679,4.8,100,10.62,0,0,169.2,5.58,13.2,831,0.762,152.1
"2019-03-07 14:50:00",497680,4.795,100,10.61,0,0,118.4,5.598,13.17,831,1.007,134
"2019-03-07 14:55:00",497681,4.557,100,10.6,0,0,100.3,4.932,13.13,831,0.794,152.1
"2019-03-07 15:00:00",497682,4.454,100,10.6,0,0,81.3,3.472,13.09,831,0.999,137.1
"2019-03-07 15:05:00",497683,4.41,100,10.6,0,0,74.22,0.708,13.07,831,0.621,151.3
"2019-03-07 15:10:00",497684,4.593,100,10.6,0,0,60.61,0,13.05,831,0.28,148.6
"2019-03-07 15:15:00",497685,4.41,100,10.57,0,0,66.74,0.414,13.04,831,0.958,146.7
"2019-03-07 15:20:00",497686,4.463,100,10.57,0,0,67.38,0,13.02,831,0.669,155.1
"2019-03-07 15:25:00",497687,4.498,100,10.57,0,0,47.65,0,13.01,831,0.171,157.2
"2019-03-07 15:30:00",497688,4.54,100,10.56,0,0,42.8,0.078,13.01,831,0.383,139.6
"2019-03-07 15:35:00",497689,4.158,100,10.56,0,0,41.53,0.259,13,831,0.454,149.2
"2019-03-07 15:40:00",497690,4.365,100,10.55,0,0,50.51,0,12.99,831,0.242,161.7
"2019-03-07 15:45:00",497691,4.608,100,10.55,0,0,63.64,0,12.98,831,0.047,188.8
"2019-03-07 15:50:00",497692,4.479,100,10.54,0,0,50.59,0.009,12.97,831,0.028,147.6
"2019-03-07 15:55:00",497693,4.166,100,10.53,0,0,57.36,0,12.97,831,0.185,144.2
"2019-03-07 16:00:00",497694,4.238,100,10.53,0,0,65.07,0.578,12.96,831,0.275,150.6
"2019-03-07 16:05:00",497695,4.148,100,10.52,0,0,68.17,0.328,12.96,831,0.31,151.3
"2019-03-07 16:10:00",497696,4.2,100,10.51,0,0,61.17,0.026,12.95,831,0.326,146.4
"2019-03-07 16:15:00",497697,4.086,100,10.5,0,0,44.87,0.017,12.95,831,0.381,151.3
"2019-03-07 16:20:00",497698,3.814,100,10.5,0,0,41.45,0,12.94,831,0.605,141.8
"2019-03-07 16:25:00",497699,3.619,100,10.49,0.5,0,44.55,0,12.94,831,0.705,145.8
"2019-03-07 16:30:00",497700,3.565,100,10.48,0,0,37.07,0,12.94,831,0.907,138
"2019-03-07 16:35:00",497701,3.734,100,10.47,0,0,47.09,0,12.93,831,0.059,140.2
"2019-03-07 16:40:00",497702,3.599,100,10.47,0.5,0,47.57,0.043,12.93,831,0.939,134.8
"2019-03-07 16:45:00",497703,3.416,100,10.45,0,0,42.32,0,12.92,831,0.122,133.5
"2019-03-07 16:50:00",497704,3.528,100,10.44,0,0,35.8,0,12.92,831,0,0
"2019-03-07 16:55:00",497705,3.483,100,10.43,0,0,40.49,0,12.91,831,0.526,109
"2019-03-07 17:00:00",497706,3.591,100,10.42,0,0,37.79,0,12.91,831,0.348,109.3
"2019-03-07 17:05:00",497707,3.814,100,10.4,0.5,0,31.03,0,12.9,831,0.128,130.3
"2019-03-07 17:10:00",497708,4.004,100,10.4,0,0,34.21,0,12.9,831,0.428,135.7
"2019-03-07 17:15:00",497709,3.5,100,10.38,0.5,0,18.54,0,12.89,831,1.009,133.7
"2019-03-07 17:20:00",497710,3.345,100,10.37,0,0,18.7,0,12.89,831,0.073,131.1
"2019-03-07 17:25:00",497711,3.37,100,10.36,0,0,19.09,0,12.89,831,0.647,102.1
"2019-03-07 17:30:00",497712,3.462,100,10.34,0.5,0,16.55,0,12.88,831,0.65,120.8
"2019-03-07 17:35:00",497713,3.654,100,10.33,0,0,9.15,0,12.88,831,0.172,129.6
"2019-03-07 17:40:00",497714,3.698,100,10.32,0.5,0,4.853,0,12.88,831,0.296,155.7
"2019-03-07 17:45:00",497715,3.612,100,10.3,0,0,4.774,0,12.87,831,0.788,128.8
"2019-03-07 17:50:00",497716,3.317,100,10.28,0,0,4.774,0,12.87,831,1.262,108.2
"2019-03-07 17:55:00",497717,3.357,100,10.27,0,0,3.58,0,12.87,831,0.537,140.9
"2019-03-07 18:00:00",497718,3.562,100,10.26,0,0,0,0,12.87,832,0.151,137.8
"2019-03-07 18:05:00",497719,3.493,100,10.24,0,0,0,0,12.87,832,0.883,142.5
"2019-03-07 18:10:00",497720,3.454,100,10.22,0,0,0,0,12.86,832,0.111,131.1
"2019-03-07 18:15:00",497721,3.505,100,10.2,0,0,0,0,12.85,832,0.235,130.7
"2019-03-07 18:20:00",497722,3.436,100,10.19,0.5,0,0,0,12.85,832,0.485,132.9
"2019-03-07 18:25:00",497723,3.325,100,10.17,0,0,0,0,12.85,833,0.476,130.5
"2019-03-07 18:30:00",497724,3.301,100,10.16,0.5,0,0,0,12.85,833,0.454,109.5
"2019-03-07 18:35:00",497725,3.245,100,10.15,0,0,0,0,12.84,832,1.1,120.1
"2019-03-07 18:40:00",497726,3.312,100,10.13,0,0,0,0,12.84,833,0.603,127.4
"2019-03-07 18:45:00",497727,3.372,100,10.11,0.5,0,0,0,12.84,833,0.176,134.7
"2019-03-07 18:50:00",497728,3.503,100,10.09,0,0,0,0,12.84,833,0.027,148.9
"2019-03-07 18:55:00",497729,3.413,100,10.07,0.5,0,0,0,12.83,833,0.32,133.4
"2019-03-07 19:00:00",497730,3.325,100,10.07,0,0,0,0,12.83,833,0.244,147.1
"2019-03-07 19:05:00",497731,3.351,100,10.05,0,0,0,0,12.83,832,0.287,140.9
"2019-03-07 19:10:00",497732,3.273,100,10.03,0.5,0,0,0,12.83,833,0.162,139
"2019-03-07 19:15:00",497733,3.166,100,10.01,0,0,0,0,12.82,833,0.352,111.3
"2019-03-07 19:20:00",497734,3.193,100,10,0,0,0,0,12.82,833,0.03,129.2
"2019-03-07 19:25:00",497735,3.302,100,9.99,0,0,0,0,12.82,832,0.062,140.7
"2019-03-07 19:30:00",497736,3.19,100,9.97,0,0,0,0,12.82,832,0.235,110.9
"2019-03-07 19:35:00",497737,3.215,100,9.96,0.5,0,0,0,12.82,833,0.118,102.6
"2019-03-07 19:40:00",497738,3.198,100,9.94,0,0,0,0,12.81,833,0.183,90.8
