"TOA5","21434","CR1000","21434","CR1000.Std.15","CPU:EL-RD1030613.CR1","49067","Table2"
"TIMESTAMP","RECORD","AirTC_Avg","RH_Avg","Soil_T_Avg","Rain_05mm_Tot","Rain_01mm_Tot","Solar_q1_Avg","Solar_Wm2_Avg","BattV","Press_bar_Avg","WS_ms_S_WVT","WindDir_D1_WVT"
"TS","RN","Deg C","%","Deg C","Counts/Hz","mm","mV","mV","Volts","mV","meters/second","Deg"
"","","Avg","Avg","Avg","Tot","Tot","Avg","Avg","Smp","Avg","WVc","WVc"
"2019-04-24 22:00:00",42632,13.15,100,18.13,0,0,0,0,13.03,834,0.958,256.1
"2019-04-24 23:00:00",42633,12.59,100,17.83,0,0,0,0,13.01,834,0.94,259.4
"2019-04-25 00:00:00",42634,12.04,100,17.55,0,0,0,0,12.99,833,0.899,258.9
"2019-04-25 01:00:00",42635,11.6,100,17.28,0,0,0,0,12.97,832,1.026,265.9
"2019-04-25 02:00:00",42636,11.41,100,17,0,0,0,0,12.96,831,1.354,264.5
"2019-04-25 03:00:00",42637,11.44,100,16.79,0,0,0,0,12.95,830,1.13,260.5
"2019-04-25 04:00:00",42638,11.25,100,16.59,0,0,0,0,12.94,830,1.241,267.5
"2019-04-25 05:00:00",42639,10.69,100,16.41,0,0,0,0,12.92,829,1.222,268.8
"2019-04-25 06:00:00",42640,10.69,100,16.22,0,0,24.57,0,13.02,830,1.54,254.8
"2019-04-25 07:00:00",42641,12.95,98.9,16,0,0,182,9.62,13.36,833,1.296,249.7
"2019-04-25 08:00:00",42642,14.81,93.5,15.95,0,0,323,17.13,14,834,1.213,256.6
"2019-04-25 09:00:00",42643,25.01,59.58,15.56,0,0,1115,34.61,13.64,838,0.279,274
"2019-04-25 10:00:00",42644,29.46,38.84,15.93,0,0,1332,56.25,13.55,842,0.28,136.5
"2019-04-25 11:00:00",42645,27.14,55.91,16.85,0,0,1243,45.21,13.74,840,0.61,144.3
"2019-04-25 12:00:00",42646,22.7,84.2,17.73,0,0,556.2,34.89,13.55,838,0.733,115.9
"2019-04-25 13:00:00",42647,25.51,75.82,17.98,0,0,1493,65.62,13.9,838,0.935,128.3
"2019-04-25 14:00:00",42648,27.59,70.24,18.63,0,0,1321,73.04,13.49,837,0.854,142.9
"2019-04-25 15:00:00",42649,24.7,80.4,19.32,0,0,698.4,50.28,13.79,836,0.864,138.2
"2019-04-25 16:00:00",42650,24.36,80.4,19.44,0,0,760.7,57.73,14.17,836,0.671,120
"2019-04-25 17:00:00",42651,22.72,86.5,19.39,0,0,388.7,43.42,13.48,837,0.674,125.7
"2019-04-25 18:00:00",42652,20.33,93.6,19.28,0,0,134.4,13.23,13.17,837,0.457,132.6
"2019-04-25 19:00:00",42653,18.57,99.2,19.13,0,0,5.643,0.036,13.11,836,0.24,156.9
"2019-04-25 20:00:00",42654,15.93,99.8,18.91,0,0,0.06,0,13.08,835,0.505,258.1
"2019-04-25 21:00:00",42655,13.76,100,18.6,0,0,0.344,0,13.05,835,0.843,272.2
"2019-04-25 22:00:00",42656,12.48,100,18.27,0,0,0,0,13.03,835,0.395,280
"2019-04-25 23:00:00",42657,12.41,100,17.95,0,0,0,0,13.01,835,0.399,284.8
"2019-04-26 00:00:00",42658,12.35,100,17.64,0,0,0.007,0,12.99,834,0.65,279.9
"2019-04-26 01:00:00",42659,12.08,100,17.4,0,0,0.053,0,12.97,833,1.527,261.4
"2019-04-26 02:00:00",42660,11.67,100,17.18,0,0,0.046,0,12.96,832,1.317,263.2
"2019-04-26 03:00:00",42661,10.94,100,16.96,0,0,0.212,0,12.95,831,0.829,268.4
"2019-04-26 04:00:00",42662,10.56,100,16.74,0,0,0.08,0,12.93,831,1.029,267.5
"2019-04-26 05:00:00",42663,10.05,100,16.53,0,0,0,0,12.92,831,0.676,283.2
"2019-04-26 06:00:00",42664,10.09,100,16.32,0,0,14.88,0,12.92,832,0.76,281.4
"2019-04-26 07:00:00",42665,12,100,16.08,0,0,198,8.76,14.25,834,0.392,296.6
"2019-04-26 08:00:00",42666,18.53,94.9,15.78,0,0,619.5,29.85,13.62,840,0.21,147.1
"2019-04-26 09:00:00",42667,23.75,70.73,15.68,0,0,1059,48.11,13.48,844,0.61,164.5
"2019-04-26 10:00:00",42668,25.58,64.3,16.06,0,0,1447,64.22,14.07,844,1.324,147.2
"2019-04-26 11:00:00",42669,23.8,71.37,16.97,0,0,954,43.9,13.78,843,1.13,154.3
"2019-04-26 12:00:00",42670,24.14,73,17.57,0,0,803,49.84,13.98,842,0.824,157.5
"2019-04-26 13:00:00",42671,19.8,89.7,18.02,0,0,242.5,20.17,13.63,840,0.393,153.7
"2019-04-26 14:00:00",42672,18.43,95.7,18.06,0,0,205.9,10.57,13.84,839,0.474,141.9
"2019-04-26 15:00:00",42673,17.82,97.5,18.01,0,0,122.1,5.939,13.22,838,0.449,128.3
"2019-04-26 16:00:00",42674,17.19,97.3,17.93,0,0,114.4,2.495,13.15,837,0.516,122.2
"2019-04-26 17:00:00",42675,17.12,97.9,17.84,0,0,62.01,0.164,13.12,837,0.298,131.6
"2019-04-26 18:00:00",42676,17.18,97.9,17.73,0,0,44.62,0.017,13.06,838,0.061,174.5
"2019-04-26 19:00:00",42677,16.52,100,17.64,0,0,3.82,0,13.04,839,0.088,8.86
"2019-04-26 20:00:00",42678,16.16,100,17.51,0,0,0.285,0,13.02,839,0.143,106.6
"2019-04-26 21:00:00",42679,16.11,100,17.39,0,0,0.212,0,13,840,0,0
"2019-04-26 22:00:00",42680,15.69,100,17.29,0,0,0.55,0,12.99,841,0.096,276.7
"2019-04-26 23:00:00",42681,15.58,100,17.18,0,0,0.629,0,12.97,841,0.082,85.2
"2019-04-27 00:00:00",42682,15.05,100,17.09,0,0,0.046,0,12.96,840,0.26,261.8
"2019-04-27 01:00:00",42683,15.52,100,16.95,0,0,0.013,0,12.95,838,0.172,115.2
"2019-04-27 02:00:00",42684,15.65,100,16.87,0,0,0,0,12.95,838,0.261,143.6
"2019-04-27 03:00:00",42685,15.56,100,16.8,0,0,0,0,12.93,838,0.017,154.9
"2019-04-27 04:00:00",42686,15.5,100,16.75,0,0,0,0,12.93,838,0.111,124.3
"2019-04-27 05:00:00",42687,15.3,100,16.68,0,0,0,0,12.92,839,0.234,120.5
"2019-04-27 06:00:00",42688,15.21,100,16.61,0,0,7.271,0,12.92,839,0.062,111.5
"2019-04-27 07:00:00",42689,15.66,100,16.55,0,0,66.65,0.086,12.99,840,0,134.7
"2019-04-27 08:00:00",42690,16.76,100,16.51,0,0,194,9.49,13.32,841,0.002,148.6
"2019-04-27 09:00:00",42691,16.08,100,16.59,0,0,145,8.68,13.27,842,0.246,137.6
"2019-04-27 10:00:00",42692,16.72,100,16.63,0,0,210.4,11.45,13.41,842,0.057,146.4
"2019-04-27 11:00:00",42693,16.71,100,16.69,0,0,250.9,16.67,14.01,842,0.377,135.5
"2019-04-27 12:00:00",42694,15.99,100,16.78,0,0,227.1,14.8,14.15,841,0.844,132.3
"2019-04-27 13:00:00",42695,15.57,100,16.84,0,0,167.4,10.32,13.2,840,0.914,118.6
"2019-04-27 14:00:00",42696,15.63,100,16.84,0,0,247.5,14.74,13.35,839,0.656,128.7
"2019-04-27 15:00:00",42697,15.53,100,16.88,0,0,117.7,3.853,13.38,838,0.487,144.2
"2019-04-27 16:00:00",42698,15.7,100,16.85,0,0,83.5,2.608,13.1,838,0.236,146
"2019-04-27 17:00:00",42699,15.09,100,16.82,0,0,30.79,0,13.04,838,0.495,126.4
"2019-04-27 18:00:00",42700,15.13,100,16.68,0,0,39.52,0,12.98,838,0.398,104.4
"2019-04-27 19:00:00",42701,15.13,100,16.59,0,0,5.675,0,12.96,839,0.049,114.4
"2019-04-27 20:00:00",42702,14.99,100,16.52,0,0,0,0,12.94,840,0.023,134.6
"2019-04-27 21:00:00",42703,15.02,100,16.44,0,0,0,0,12.92,840,0.006,217.4
"2019-04-27 22:00:00",42704,15.04,100,16.38,0,0,0,0,12.86,841,0,0
"2019-04-27 23:00:00",42705,14.78,100,16.33,0,0,0,0,12.84,841,0.411,269.9
"2019-04-28 00:00:00",42706,13.98,100,16.27,0,0,0,0,12.84,839,0.547,268.1
"2019-04-28 01:00:00",42707,13.37,100,16.14,0,0,0,0,12.83,838,0.836,263.5
"2019-04-28 02:00:00",42708,13.08,100,16,0,0,0,0,12.82,837,1.241,264.2
"2019-04-28 03:00:00",42709,13.1,100,15.85,0,0,0,0,12.82,837,1.107,259.2
"2019-04-28 04:00:00",42710,13.04,100,15.75,0,0,0.02,0,12.8,837,1.579,263.4
"2019-04-28 05:00:00",42711,13.2,100,15.66,0,0,0,0,12.8,837,1.387,260.5
"2019-04-28 06:00:00",42712,13.1,100,15.57,0,0,17.34,0,12.81,838,1.478,263.7
"2019-04-28 07:00:00",42713,14.1,100,15.45,0,0,194.2,11,13.35,839,1.205,263
"2019-04-28 08:00:00",42714,15.85,100,15.39,0,0,407.8,26.82,13.41,841,0.91,258.8
"2019-04-28 09:00:00",42715,20.07,96.3,15.32,0,0,895,40.42,13.42,844,0.441,170
"2019-04-28 10:00:00",42716,23.3,75.42,15.57,0,0,1170,58.35,13.74,846,1.055,145.3
"2019-04-28 11:00:00",42717,25.34,71.27,16.3,0,0,1020,50.49,13.55,846,0.43,155.9
"2019-04-28 12:00:00",42718,19.96,89.5,17.13,0,0,238.4,22.22,13.44,843,0.71,147
"2019-04-28 13:00:00",42719,17.59,98.9,17.33,0,0,103,2.903,13.13,840,0.636,120.6
"2019-04-28 14:00:00",42720,17.66,99.5,17.29,0,0,178.8,7.564,13.4,839,0.356,131.5
"2019-04-28 15:00:00",42721,17.43,98.8,17.25,0,0,174.9,7.995,14.07,839,0.394,148.2
"2019-04-28 16:00:00",42722,19.13,91.3,17.16,0,0,386.3,22.93,14.12,839,0.472,267.8
"2019-04-28 17:00:00",42723,17.53,95.8,17.25,0,0,94.2,8.89,13.04,839,0.362,127.4
"2019-04-28 18:00:00",42724,16.44,100,17.27,0,0,34.62,0,12.99,838,0.126,259.2
"2019-04-28 19:00:00",42725,15.79,100,17.16,0,0,6.713,0,12.96,838,0.608,269.3
"2019-04-28 20:00:00",42726,15.12,100,17.04,0,0,0.192,0,12.93,839,0.983,270.9
"2019-04-28 21:00:00",42727,14.52,100,16.89,0,0,0.397,0,12.91,839,0.536,257.9
"2019-04-28 22:00:00",42728,14.01,100,16.7,0,0,0.662,0,12.89,839,0.381,263.5
"2019-04-28 23:00:00",42729,13.83,100,16.5,0,0,0.57,0,12.87,839,0.996,260.6
"2019-04-29 00:00:00",42730,13.89,100,16.36,0,0,0.49,0,12.86,838,0.859,260
"2019-04-29 01:00:00",42731,13.14,100,16.26,0,0,0.331,0,12.84,836,0.947,267.7
"2019-04-29 02:00:00",42732,12.52,100,16.12,0,0,0.205,0,12.83,835,0.798,264.2
"2019-04-29 03:00:00",42733,12.19,100,15.95,0,0,0.106,0,12.82,834,0.94,263.9
"2019-04-29 04:00:00",42734,12.3,100,15.78,0,0,0.086,0,12.8,835,1.275,260.3
"2019-04-29 05:00:00",42735,11.97,100,15.66,0,0,0.298,0,12.8,835,0.948,264.3
"2019-04-29 06:00:00",42736,11.62,100,15.53,0,0,19.32,0,12.81,835,0.885,266.8
"2019-04-29 07:00:00",42737,13.18,100,15.34,0,0,202.2,14.46,13.82,837,0.942,261.9
"2019-04-29 08:00:00",42738,16.34,100,15.21,0,0,421.7,30.58,13.48,841,0.27,276.3
"2019-04-29 09:00:00",42739,17.93,99.6,15.32,0,0,560.9,28.47,14.16,841,0.28,169.1
"2019-04-29 10:00:00",42740,20.82,87.8,15.41,0,0,946,48.23,13.72,842,1.171,140.1
"2019-04-29 11:00:00",42741,25.25,73.1,15.84,0,0,1283,59.38,13.54,843,0.917,159.2
"2019-04-29 12:00:00",42742,21.71,83.7,16.82,0,0,363.5,30.31,13.37,841,0.265,160.3
"2019-04-29 13:00:00",42743,23.9,76.92,17.01,0,0,1235,63.93,13.34,840,0.894,145.5
"2019-04-29 14:00:00",42744,21.86,84.3,17.67,0,0,349.7,25.96,13.93,839,0.207,164.3
"2019-04-29 15:00:00",42745,19.63,93.8,17.87,0,0,267,20.74,13.23,837,1.069,135.6
"2019-04-29 16:00:00",42746,18.36,97.5,17.89,0,0,171.9,7.258,14.05,836,0.419,138.2
"2019-04-29 17:00:00",42747,19.5,90.9,17.77,0,0,231.3,21.52,13.11,836,0.534,132.1
"2019-04-29 18:00:00",42748,17.78,96.3,17.75,0,0,82.9,3.479,13.03,835,0.029,160.4
"2019-04-29 19:00:00",42749,16.44,99.8,17.61,0,0,8.78,0,13,835,0.016,87.5
"2019-04-29 20:00:00",42750,16.1,100,17.44,0,0,0.285,0,12.96,835,0.106,277.5
"2019-04-29 21:00:00",42751,14.69,100,17.29,0,0,0.172,0,12.93,835,0.417,271.7
"2019-04-29 22:00:00",42752,14.17,100,17.08,0,0,0.543,0,12.91,835,0.823,254.2
"2019-04-29 23:00:00",42753,13.79,100,16.86,0,0,0.98,0,12.89,835,1.297,261.5
"2019-04-30 00:00:00",42754,13.34,100,16.68,0,0,0.848,0,12.88,834,1.443,255.7
"2019-04-30 01:00:00",42755,12.82,100,16.5,0,0,1.047,0,12.86,833,1.415,259.4
"2019-04-30 02:00:00",42756,12.2,100,16.34,0,0,0.808,0,12.84,832,1.214,265.9
"2019-04-30 03:00:00",42757,11.68,100,16.19,0,0,0.159,0,12.83,831,1.107,265.1
"2019-04-30 04:00:00",42758,11.47,100,16.02,0,0,0.04,0,12.82,830,1.046,266
"2019-04-30 05:00:00",42759,11.14,100,15.86,0,0,0.205,0,12.81,830,1.096,264
"2019-04-30 06:00:00",42760,11,100,15.7,0,0,24.15,0,12.84,830,1.131,265.9
"2019-04-30 07:00:00",42761,12.64,100,15.53,0,0,221.3,17.22,14.24,832,0.802,267.6
"2019-04-30 08:00:00",42762,17.41,99.9,15.32,0,0,610.5,35.55,13.38,837,0.373,277.9
"2019-04-30 09:00:00",42763,23.42,79.07,15.19,0,0,1010,38.56,13.4,840,0.279,165.4
"2019-04-30 10:00:00",42764,28.56,53.97,15.53,0,0,1372,47.1,13.83,841,0.137,147.7
"2019-04-30 11:00:00",42765,29.32,55.87,16.3,0,0,1662,61.08,14.08,840,0.36,151.6
"2019-04-30 12:00:00",42766,28.81,61.06,17.34,0,0,1679,66.39,13.32,838,0.221,149.7
"2019-04-30 13:00:00",42767,25.29,72.92,18.52,0,0,902,54.02,13.83,837,0.685,149.4
"2019-04-30 14:00:00",42768,22.64,84.1,19.06,0,0,369.2,28.83,13.64,835,0.428,159.8
"2019-04-30 15:00:00",42769,21.07,89.2,19.09,0,0,373.4,23.64,13.4,832,0.49,149.1
"2019-04-30 16:00:00",42770,21.06,88.8,18.99,0,0,269.9,21.87,13.23,832,0.579,145.2
"2019-04-30 17:00:00",42771,19.34,97,18.95,0,0,78.81,2.757,13.08,831,0.285,128.2
"2019-04-30 18:00:00",42772,18.45,99.8,18.79,0,0,31.6,0.144,13.03,831,0.18,126.1
"2019-04-30 19:00:00",42773,17.85,100,18.62,0,0,2.098,0,13,831,0.272,107.8
"2019-04-30 20:00:00",42774,17.17,100,18.44,0,0,0.192,0,12.97,831,0.094,236.2
"2019-04-30 21:00:00",42775,16.43,100,18.25,0,0,0.351,0,12.95,831,0.179,314.9
"2019-04-30 22:00:00",42776,16.43,100,18.04,0,0,0.132,0,12.93,832,0.165,253.3
"2019-04-30 23:00:00",42777,15.39,100,17.89,0,0,0.47,0,12.92,831,0.315,273.9
"2019-05-01 00:00:00",42778,14.99,100,17.69,0,0,0.391,0,12.9,830,0.155,285.5
"2019-05-01 01:00:00",42779,15.04,100,17.51,0,0,0.563,0,12.89,829,0.146,313.3
"2019-05-01 02:00:00",42780,15.29,100,17.36,0,0,0.457,0,12.88,828,0.191,113.9
"2019-05-01 03:00:00",42781,15.46,100,17.23,0,0,0.278,0,12.87,828,0.242,287.8
"2019-05-01 04:00:00",42782,15.05,100,17.13,0,0,0.212,0,12.86,827,0.131,279.4
"2019-05-01 05:00:00",42783,15.02,100,17.03,0,0,0.139,0,12.86,827,0.097,214.2
"2019-05-01 06:00:00",42784,14.93,100,16.94,0,0,1.543,0,12.85,827,0.321,271
"2019-05-01 07:00:00",42785,14.88,100,16.8,0,0,12.69,0,12.85,829,0.453,257.3
"2019-05-01 08:00:00",42786,15.15,100,16.59,0,0,37.3,0,12.85,830,0.184,305.7
"2019-05-01 09:00:00",42787,15.67,100,16.49,0,0,129.4,3.88,12.99,831,0.237,158.8
"2019-05-01 10:00:00",42788,16.44,100,16.48,0,0,280.6,16.8,13.81,831,0.246,122.8
"2019-05-01 11:00:00",42789,16.29,100,16.6,0,0,231.5,14.46,13.73,831,0.298,140.6
"2019-05-01 12:00:00",42790,16.61,100,16.67,0,0,622.9,48.04,13.64,831,0.927,142.1
"2019-05-01 13:00:00",42791,16.48,99.8,16.94,0,0,550.6,43.54,13.46,830,0.867,141
"2019-05-01 14:00:00",42792,15.37,100,17.19,0,0,293.2,22.84,14.01,830,0.415,152.9
"2019-05-01 15:00:00",42793,15.53,98.9,17.21,0,0,698.8,53.64,13.8,829,1.337,278.4
"2019-05-01 16:00:00",42794,13.74,99.9,17.36,0,0,303.2,23.07,13.94,829,2.004,284.1
"2019-05-01 17:00:00",42795,12.91,100,17.39,0,0,120.7,4.508,13.13,829,1.643,286.8
"2019-05-01 18:00:00",42796,12.72,100,17.28,0,0,37.66,0.137,13.02,829,0.767,293.3
"2019-05-01 19:00:00",42797,12.51,100,17.09,0,0,2.484,0,12.97,830,0.42,292.4
"2019-05-01 20:00:00",42798,12.61,100,16.8,0,0,0.821,0,12.94,832,0.088,144.5
"2019-05-01 21:00:00",42799,12.32,100,16.61,0,0,0.563,0.001,12.91,833,0.959,129.3
"2019-05-01 22:00:00",42800,11.67,100,16.47,0,0,0.795,0.115,12.88,833,0.638,124.2
"2019-05-01 23:00:00",42801,10.88,100,16.31,0,0,0.987,0,12.86,833,0.162,97.9
"2019-05-02 00:00:00",42802,10.91,100,16.16,0,0,0.941,0,12.84,833,0.158,146
"2019-05-02 01:00:00",42803,10.78,100,16.02,0,0,0.802,0,12.83,832,0.178,9.53
"2019-05-02 02:00:00",42804,10.26,100,15.89,0,0,0.59,0.019,12.82,831,0.552,271.6
"2019-05-02 03:00:00",42805,9.62,100,15.77,0,0,0.802,0,12.8,830,0.194,284.3
"2019-05-02 04:00:00",42806,9.35,100,15.65,0,0,0.199,0,12.79,830,0.215,278.3
"2019-05-02 05:00:00",42807,9.07,100,15.52,0,0,0.02,0,12.78,831,0.588,270.7
"2019-05-02 06:00:00",42808,8.65,100,15.4,0,0,13.53,0,12.78,831,0.488,272.6
"2019-05-02 07:00:00",42809,8.68,100,15.27,0,0,45.75,0.129,12.78,832,0.108,18.87
"2019-05-02 08:00:00",42810,9.41,100,15.16,0,0,31.63,0,12.77,833,0.775,119.2
"2019-05-02 09:00:00",42811,9.41,100,15.08,0,0,58.37,0.626,12.77,834,0.699,136.1
"2019-05-02 10:00:00",42812,9.84,100,14.98,0,0,38.8,0,12.77,834,0.663,143.4
"2019-05-02 11:00:00",42813,10.33,100,14.8,0,0,76.14,0.448,12.78,834,0.232,147.4
"2019-05-02 12:00:00",42814,10.46,100,14.66,0,0,66.78,0.067,12.77,833,0.058,153.5
"2019-05-02 13:00:00",42815,10.6,100,14.58,0,0,79.12,0.896,12.82,833,0.16,139.7
"2019-05-02 14:00:00",42816,10.31,100,14.5,0,0,66.53,0.134,12.77,832,0.155,131
"2019-05-02 15:00:00",42817,10.22,100,14.3,0,0,117.1,3.082,12.96,831,0.157,130.5
"2019-05-02 16:00:00",42818,10.18,100,14.2,0,0,82.3,1.641,12.85,831,0.261,135.2
"2019-05-02 17:00:00",42819,10.01,100,14.14,0,0,51.88,1.166,12.77,831,0.425,124.6
"2019-05-02 18:00:00",42820,9.77,100,14.06,0,0,21.67,0,12.76,831,0.546,94.7
"2019-05-02 19:00:00",42821,9.79,100,13.92,0,0,2.77,0,12.76,832,0.634,97.5
"2019-05-02 20:00:00",42822,9.84,100,13.8,0,0,0.437,0,12.76,833,0.729,109.6
"2019-05-02 21:00:00",42823,10.11,100,13.69,0,0,0.755,0,12.75,834,0.261,146.5
"2019-05-02 22:00:00",42824,10.09,100,13.64,0,0,0.358,0,12.75,834,0.382,119.9
"2019-05-02 23:00:00",42825,10.04,100,13.6,0,0,0.782,0,12.75,834,0.533,121.3
"2019-05-03 00:00:00",42826,10.02,100,13.55,0,0,0.523,0,12.74,834,0.18,120.9
"2019-05-03 01:00:00",42827,9.95,100,13.53,0,0,0.861,0,12.75,833,0.279,108.6
"2019-05-03 02:00:00",42828,10.03,100,13.53,0,0,0.497,0,12.75,832,0.146,102.7
"2019-05-03 03:00:00",42829,10.11,100,13.52,0,0,0.795,0,12.75,832,0.47,127.2
"2019-05-03 04:00:00",42830,10.29,100,13.52,0,0,0.941,0,12.74,832,0.455,132.3
"2019-05-03 05:00:00",42831,9.83,100,13.51,0,0,0.702,0,12.74,832,0.288,126.3
"2019-05-03 06:00:00",42832,9.21,100,13.45,0,0,6.646,0,12.74,832,0.312,77.75
"2019-05-03 07:00:00",42833,9.31,100,13.37,0,0,16.23,0,12.74,833,0.474,140
"2019-05-03 08:00:00",42834,9.15,100,13.34,0,0,56,0.275,12.77,834,0.447,133.9
"2019-05-03 09:00:00",42835,9.02,100,13.34,0,0,101.9,3.363,12.84,835,0.608,122.1
"2019-05-03 10:00:00",42836,8.64,100,13.37,0,0,84.8,0.764,12.83,835,0.652,99.3
"2019-05-03 11:00:00",42837,9.44,100,13.34,0,0,125.9,3.555,12.99,836,0.49,129.4
"2019-05-03 12:00:00",42838,10.18,100,13.36,0,0,180.7,8.62,13.12,836,0.44,132.2
"2019-05-03 13:00:00",42839,10.69,100,13.43,0,0,245,12.68,13.45,836,0.435,119.5
"2019-05-03 14:00:00",42840,11.71,100,13.51,0,0,290.2,21.72,13.36,836,0.566,153.5
"2019-05-03 15:00:00",42841,11.54,100,13.67,0,0,176.2,11.23,13.22,835,0.37,147.4
"2019-05-03 16:00:00",42842,10.58,100,13.78,0,0,65.25,1.646,13.02,835,0.296,131.2
"2019-05-03 17:00:00",42843,10.13,100,13.78,0,0,53.69,0.403,12.95,835,0.229,138.1
"2019-05-03 18:00:00",42844,9.29,100,13.75,0,0,26.44,0,12.9,835,0.185,138.9
"2019-05-03 19:00:00",42845,9.02,100,13.7,0,0,3.034,0,12.85,835,0.213,125.7
"2019-05-03 20:00:00",42846,8.97,100,13.63,0,0,0.722,0,12.83,835,0.048,105.9
"2019-05-03 21:00:00",42847,9.24,100,13.55,0,0,1.054,0,12.81,836,0.337,129
"2019-05-03 22:00:00",42848,9.69,100,13.49,0,0,1.034,0,12.78,836,0.221,133.3
"2019-05-03 23:00:00",42849,9.68,100,13.44,0,0,0.941,0,12.77,836,0.239,103.2
"2019-05-04 00:00:00",42850,9.66,100,13.4,0,0,0.967,0,12.77,836,0.106,120.4
"2019-05-04 01:00:00",42851,9.47,100,13.37,0,0,1.126,0,12.75,835,0.334,86.1
"2019-05-04 02:00:00",42852,9.83,100,13.32,0,0,0.835,0,12.75,835,0.027,352.9
"2019-05-04 03:00:00",42853,10.12,100,13.28,0,0,0.788,0,12.74,835,0.122,86.6
"2019-05-04 04:00:00",42854,10.31,100,13.25,0,0,1.053,0,12.74,834,0.203,239.6
"2019-05-04 05:00:00",42855,10.35,100,13.24,0,0,0.815,0,12.74,834,0.02,106.9
"2019-05-04 06:00:00",42856,10.44,100,13.22,0,0,6.605,0,12.73,835,0.553,117
"2019-05-04 07:00:00",42857,10.89,100,13.2,0,0,67.96,1.156,12.91,835,0.763,127.8
"2019-05-04 08:00:00",42858,11.86,100,13.21,0,0,183.2,11.12,13.06,836,0.633,132
"2019-05-04 09:00:00",42859,11.16,100,13.34,0,0,94.2,2.477,12.96,837,0.714,109.9
"2019-05-04 10:00:00",42860,11.88,100,13.37,0,0,187.5,9.06,13.25,837,0.525,131.6
"2019-05-04 11:00:00",42861,12.18,100,13.45,0,0,254.7,17.2,13.38,837,0.779,124.2
"2019-05-04 12:00:00",42862,12.33,100,13.57,0,0,200.1,12.71,13.29,837,0.654,136.5
"2019-05-04 13:00:00",42863,12.3,100,13.67,0,0,211.6,12.96,13.2,836,0.562,135.2
"2019-05-04 14:00:00",42864,12.17,100,13.74,0,0,201.9,12.14,13.38,835,0.661,140.6
"2019-05-04 15:00:00",42865,12.37,100,13.81,0,0,121.7,5.432,13.11,834,0.304,151.6
"2019-05-04 16:00:00",42866,11.85,100,13.86,0,0,84.4,1.044,13.1,834,0.174,134.1
"2019-05-04 17:00:00",42867,11.83,100,13.84,0,0,74.69,0.89,13,833,0.278,136.6
"2019-05-04 18:00:00",42868,11.45,100,13.84,0,0,23.28,0,12.95,833,0.379,132.4
"2019-05-04 19:00:00",42869,11.2,100,13.82,0,0,2.63,0,12.91,834,0.36,129.4
"2019-05-04 20:00:00",42870,11.19,100,13.77,0,0,0.828,0,12.88,834,0.215,120.7
"2019-05-04 21:00:00",42871,11.09,100,13.72,0,0,0.98,0,12.85,835,0.057,119.5
"2019-05-04 22:00:00",42872,11.17,100,13.67,0,0,0.98,0,12.83,835,0.197,181.6
"2019-05-04 23:00:00",42873,11.13,100,13.63,0,0,0.702,0,12.82,835,0.035,141.6
"2019-05-05 00:00:00",42874,10.87,100,13.6,0,0,0.417,0,12.8,834,0.401,272.9
"2019-05-05 01:00:00",42875,10.39,100,13.54,0,0,0.007,0,12.78,833,0.73,272.4
"2019-05-05 02:00:00",42876,10.19,100,13.45,0,0,0.113,0,12.77,832,0.377,275
"2019-05-05 03:00:00",42877,10.21,100,13.35,0,0,0.146,0,12.77,832,0.031,211.3
"2019-05-05 04:00:00",42878,10.54,100,13.29,0,0,0.086,0,12.76,832,0.021,228
"2019-05-05 05:00:00",42879,10.63,100,13.27,0,0,0.046,0,12.75,832,0.121,276.9
"2019-05-05 06:00:00",42880,9.97,100,13.26,0,0,18.32,0,12.75,832,0.559,270.7
"2019-05-05 07:00:00",42881,11.74,100,13.13,0,0,200.9,11.61,13.4,833,0.195,279.7
"2019-05-05 08:00:00",42882,12.99,100,13.15,0,0,335,27.21,13.43,836,0.571,125.4
"2019-05-05 09:00:00",42883,13.32,100,13.33,0,0,242.9,16.76,13.41,836,0.346,144.4
"2019-05-05 10:00:00",42884,13.73,100,13.46,0,0,413.1,23.7,14.19,835,0.589,147.7
"2019-05-05 11:00:00",42885,15.76,94.4,13.57,0,0,554.4,43.51,13.5,836,0.776,149.7
"2019-05-05 12:00:00",42886,14.83,96.8,13.97,0,0,267.9,22.68,13.2,836,0.598,146.8
"2019-05-05 13:00:00",42887,13.76,99.8,14.18,0,0,112.5,3.76,13.32,833,0.223,148.8
"2019-05-05 14:00:00",42888,14.11,99.8,14.2,0,0,188.2,10.51,13.3,832,0.297,152.4
"2019-05-05 15:00:00",42889,13.44,100,14.25,0,0,111.4,3.184,13.25,831,0.239,138.6
"2019-05-05 16:00:00",42890,13.34,100,14.26,0,0,134.1,6.233,13.2,830,0.714,130.3
"2019-05-05 17:00:00",42891,13.42,100,14.27,0,0,57.35,0.91,13.05,830,0.072,133.9
"2019-05-05 18:00:00",42892,13.01,100,14.25,0,0,13.68,0,13.02,831,0.03,138.1
"2019-05-05 19:00:00",42893,12.63,100,14.21,0,0,1.888,0,12.99,831,0.045,123.6
"2019-05-05 20:00:00",42894,12.48,100,14.15,0,0,0.861,0,12.97,832,0.078,125.5
"2019-05-05 21:00:00",42895,12.42,100,14.09,0,0,0.689,0,12.95,833,0.034,132.9
