"TOA5","21434","CR1000","21434","CR1000.Std.15","CPU:EL-RD1030613.CR1","49067","Table3"
"TIMESTAMP","RECORD","AirTC_Avg","RH_Avg","Soil_T_Avg","Rain_05mm_Tot","Rain_01mm_Tot","Solar_q1_Avg","Solar_Wm2_Avg","BattV","Press_bar_Avg","WS_ms_S_WVT","WindDir_D1_WVT"
"2019-04-14 00:00:00",1765,13.96,97.9,14.67,0,0,161.5,10.31,12.87,838,0.678,228.6
"2019-04-15 00:00:00",1766,14.49,97.5,14.82,0,0,185.5,10.42,12.84,838,0.619,197.2
"2019-04-16 00:00:00",1767,10.14,100,14.07,0,0,67.05,3.197,12.83,835,0.376,144.5
"2019-04-17 00:00:00",1768,13.33,100,13.87,0,0,104.5,5.846,12.88,833,0.794,264.9
"2019-04-18 00:00:00",1769,13.41,98.2,14.09,0.5,0,192.4,12.83,12.91,833,1.024,240.4
"2019-04-19 00:00:00",1770,14.45,91.2,14.79,0,0,411,21.26,12.89,835,0.738,227.1
"2019-04-20 00:00:00",1771,14.28,96.5,15.19,1.5,0,188.1,10.62,12.85,833,0.932,255.2
"2019-04-21 00:00:00",1772,16.56,95.4,15.64,0,0,255,14.09,12.86,833,0.637,233.2
"2019-04-22 00:00:00",1773,16.25,96.6,15.88,0,0,188.8,10.86,12.89,834,0.739,246.6
"2019-04-23 00:00:00",1774,17.44,95.8,15.98,0,0,217,11.99,12.86,836,0.588,238.2
"2019-04-24 00:00:00",1775,18.73,92.3,16.78,0,0,321.9,17.44,12.92,837,0.71,239.1
"2019-04-25 00:00:00",1776,18.94,89.3,17.53,0,0,438.3,23.62,12.99,837,0.827,245.6
"2019-04-26 00:00:00",1777,17.91,88.2,17.62,0,0,399.1,20.88,12.99,835,0.809,239.6
"2019-04-27 00:00:00",1778,16.49,93.8,17.12,0,0,245.6,11.84,12.96,838,0.562,220
"2019-04-28 00:00:00",1779,15.51,100,16.66,0,0,74.72,3.863,12.84,840,0.275,142.1
"2019-04-29 00:00:00",1780,16.27,96.5,16.43,0,0,205.1,10.82,12.86,840,0.795,246.2
"2019-04-30 00:00:00",1781,16.61,95.2,16.59,0,0,256.2,14.76,12.88,837,0.704,237.2
"2019-05-01 00:00:00",1782,18.19,90.9,17.26,0,0,358.7,16.55,12.9,833,0.542,240.5
"2019-05-02 00:00:00",1783,14.31,99.9,16.9,0,0,138.7,9.63,12.84,830,0.539,207.9
"2019-05-03 00:00:00",1784,9.87,100,14.67,0,0,31.57,0.342,12.74,832,0.382,144.5
"2019-05-04 00:00:00",1785,9.81,100,13.51,0,0,60.02,2.677,12.77,834,0.346,126.8
"2019-05-05 00:00:00",1786,11.23,100,13.53,0,0,71.79,3.591,12.8,835,0.373,130.3
"2019-05-06 00:00:00",1787,12.49,99.6,13.77,0,0,110.7,7.086,12.88,833,0.305,157.4
"2019-05-07 00:00:00",1788,11.96,100,13.72,16,0,50.36,1.905,12.77,831,0.461,129.3
"2019-05-08 00:00:00",1789,10.57,100,13.2,25.5,0,72.95,4.013,12.82,830,0.384,137.5
"2019-05-09 00:00:00",1790,13.54,99.4,13.64,0,0,173,11.14,12.96,830,0.48,192.8
"2019-05-10 00:00:00",1791,14.87,100,14.53,23,0,100.8,5.908,12.91,830,0.278,204.5
"2019-05-11 00:00:00",1792,15.89,98.9,15.16,8,0,163.3,10.24,12.96,833,0.401,201.1
"2019-05-12 00:00:00",1793,16.55,96.6,15.47,4,0,209.4,12.86,12.94,837,0.623,218
"2019-05-13 00:00:00",1794,17.62,94.9,16.15,0,0,232.1,12.37,12.98,838,0.534,251.1
"2019-05-14 00:00:00",1795,18.03,94,16.64,0,0,260.5,14.28,12.99,837,0.695,239.5
"2019-05-15 00:00:00",1796,18.33,93.5,17.07,0,0,284.5,14.37,12.99,836,0.571,240.1
"2019-05-16 00:00:00",1797,17.56,95.6,16.95,0,0,216.8,12.18,12.96,836,0.721,239.9
"2019-05-17 00:00:00",1798,18.53,96.6,17.09,0,0,203.1,12.34,12.97,833,0.516,222.5
"2019-05-18 00:00:00",1799,17.31,97.1,16.95,0.5,0,126,8.24,12.92,830,0.59,275.8
"2019-05-19 00:00:00",1800,17.25,99.3,16.85,0,0,146.2,8.37,12.94,831,0.62,258.4
"2019-05-20 00:00:00",1801,19.5,93.8,17.29,0,0,284.3,16.19,12.93,835,0.652,243.8
"2019-05-21 00:00:00",1802,15.93,100,16.87,0,0,64.55,2.516,12.82,833,0.405,249.3
"2019-05-22 00:00:00",1803,14.24,93.3,17.04,0,0,361.7,18.83,12.96,833,0.559,136.3
"2019-05-23 00:00:00",1804,15.49,92.1,16.88,0,0,237.2,14.28,12.88,833,0.425,140.8
"2019-05-24 00:00:00",1805,14.52,99.9,16.19,0,0,100.8,5.926,12.86,834,0.386,192.4
"2019-05-25 00:00:00",1806,15.75,98,16.09,0,0,156.9,10.77,12.91,838,0.49,195.5
"2019-05-26 00:00:00",1807,15.41,99.5,16.26,0,0,141.6,8.5,12.92,837,0.708,236.6
"2019-05-27 00:00:00",1808,17.08,96.3,16.47,0,0,205,11.07,12.87,836,0.702,237.4
"2019-05-28 00:00:00",1809,17.13,98.3,16.71,0,0,119.7,6.75,12.82,836,0.438,246.7
"2019-05-29 00:00:00",1810,16.5,100,16.61,0,0,94.3,4.812,12.84,835,0.554,240.2
"2019-05-30 00:00:00",1811,16.95,98.3,16.87,0,0,186.2,11.82,12.97,835,0.47,176.5
"2019-05-31 00:00:00",1812,17.46,97.9,17.13,0,0,173.9,10.3,12.94,836,0.487,227.5
"2019-06-01 00:00:00",1813,18.67,95.9,17.54,0,0,229.8,11.54,12.95,836,0.406,229.8
"2019-06-02 00:00:00",1814,18.51,98.3,17.9,0,0,165.7,9.39,12.84,834,0.384,212.3
"2019-06-03 00:00:00",1815,19.25,96.2,18.22,0,0,210.4,11.42,12.92,833,0.554,240.4
"2019-06-04 00:00:00",1816,18.78,94,18.19,0,0,232.9,13.79,12.91,835,0.549,229.8
"2019-06-05 00:00:00",1817,17.6,97.2,17.79,0,0,162.9,10.28,12.92,836,0.705,258.8
"2019-06-06 00:00:00",1818,18.83,95.1,17.87,0,0,251.7,12.94,12.85,840,0.572,246.1
